ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
76478,11659,Carl Lange,M,64,75,58,60,64,47,56,79,71,62,60,56,58,51,44,52,64,42,64,63,57,64,69,71,59,62,59,48,32,54,45,41,55,62,55,51,CAM,3,3,Right,"178cm / 5'10""",70kg / 154lb,['CM'],27,Denmark,Eliteserien,Vålerenga Fotball,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carl-lange/76478,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76478_en.webp
209369,11660,Blair Turgott,M,64,80,63,56,66,25,70,79,80,65,66,62,61,57,57,59,56,55,58,49,56,66,76,74,61,63,65,22,54,22,22,22,75,72,73,60,ST,3,3,Right,"183cm / 6'0""",77kg / 170lb,"['LW', 'LM']",31,Jamaica,Allsvenskan,Halmstads BK,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/blair-turgott/209369,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209369_en.webp
213018,11661,Ryan Croasdale,M,64,60,53,61,65,61,60,63,58,59,52,56,55,41,54,55,61,43,66,62,59,60,84,90,64,64,61,62,49,60,64,60,48,90,45,63,CM,3,2,Right,"170cm / 5'7""",69kg / 152lb,['CDM'],31,England,EFL League One,Port Vale,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-croasdale/213018,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213018_en.webp
222145,11662,Sebastian Ohlsson,M,64,49,53,62,61,63,72,51,48,51,46,62,61,49,46,57,56,48,68,66,61,58,56,70,62,64,64,65,58,67,61,58,68,72,77,61,CB,3,2,Right,"186cm / 6'1""",76kg / 168lb,"['CM', 'CDM']",33,Sweden,Allsvenskan,Degerfors IF,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sebastian-ohlsson/222145,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222145_en.webp
225766,11663,Hugo Keto,M,64,65,62,60,64,46,63,49,41,8,16,45,18,19,25,13,48,19,26,24,18,20,46,50,59,24,38,18,19,9,17,14,64,25,62,25,GK,2,1,Right,"192cm / 6'4""",79kg / 174lb,,28,Finland,Allsvenskan,IFK Värnamo,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hugo-keto/225766,65,62,60,63,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225766_en.webp
226633,11664,Christos Gravius,M,64,63,51,64,65,54,63,62,64,62,43,64,52,59,48,57,67,66,66,65,64,62,75,74,61,65,65,57,34,55,57,54,49,76,59,58,CM,2,3,Left,"181cm / 5'11""",72kg / 159lb,['CDM'],28,Sweden,Allsvenskan,Degerfors IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christos-gravius/226633,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226633_en.webp
227998,11665,Dominique Badji,M,64,74,60,53,63,38,72,72,75,60,60,66,54,53,61,54,57,39,61,39,42,63,67,62,62,63,61,19,69,40,39,34,80,73,75,62,ST,3,3,Right,"183cm / 6'0""",77kg / 170lb,"['RM', 'RW']",33,Senegal,MLS,D.C. United,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominique-badji/227998,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227998_en.webp
233444,11666,Marcus Johansen Mehnert,M,64,77,62,53,64,31,73,78,77,62,64,62,61,57,59,56,57,49,58,36,54,63,72,67,59,64,59,34,58,30,22,24,77,73,73,74,RW,4,3,Left,"185cm / 6'1""",77kg / 170lb,"['ST', 'RM']",28,Norway,Eliteserien,Strømsgodset IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcus-johansen-mehnert/233444,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233444_en.webp
237965,11667,Yoon Jong Gyu,M,64,81,38,56,62,58,65,81,81,59,40,32,41,23,29,58,62,34,57,53,52,61,79,75,59,59,47,59,49,59,60,59,67,76,61,63,RB,3,3,Right,"173cm / 5'8""",64kg / 141lb,"['RM', 'RW']",28,Korea Republic,K League 1,Ulsan HD FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yoon-jong-gyu/237965,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237965_en.webp
240704,11668,Guo Quanbo,M,64,64,60,58,64,51,63,45,59,18,16,44,18,13,25,32,66,26,44,52,39,22,56,60,63,37,62,21,28,16,17,15,65,31,62,40,GK,2,1,Right,"185cm / 6'1""",76kg / 168lb,,28,China PR,CSL,Meizhou Hakka FC,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guo-quanbo/240704,64,60,58,63,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240704_en.webp
240808,11669,Fraser Murray,M,64,73,58,61,65,52,51,72,73,59,57,58,62,57,57,64,65,67,57,55,66,64,75,73,60,63,58,57,39,52,52,50,48,63,48,45,LM,3,3,Right,"183cm / 6'0""",74kg / 163lb,"['LB', 'RM', 'LW']",26,Scotland,EFL League One,Wigan Athletic,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fraser-murray/240808,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240808_en.webp
247731,11670,Matthew Smith,M,64,62,54,60,65,60,59,67,57,58,53,59,57,40,48,45,65,55,66,65,48,62,71,76,62,66,62,60,47,61,62,60,54,71,54,59,CDM,3,2,Right,"176cm / 5'9""",70kg / 154lb,"['CM', 'CB']",25,England,EFL League One,Wigan Athletic,['Long Ball Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matthew-smith/247731,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247731_en.webp
252225,11671,Krzysztof Kubica,M,64,59,55,57,55,63,71,53,63,58,52,65,56,42,44,49,54,48,64,60,45,51,54,46,60,63,58,63,69,63,62,55,71,68,75,64,CDM,4,2,Right,"192cm / 6'4""",88kg / 194lb,['CM'],25,Poland,PKO BP Ekstraklasa,Bruk-Bet,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/krzysztof-kubica/252225,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252225_en.webp
253636,11672,Pedro Galindo,M,64,65,62,62,64,46,61,48,44,16,17,47,17,13,22,19,40,14,34,39,14,21,33,56,60,15,31,19,15,21,12,16,68,27,74,22,GK,2,1,Right,"180cm / 5'11""",75kg / 165lb,,30,Bolivia,Sudamericana,Nacional Potosí,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pedro-galindo/253636,65,62,62,61,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253636_en.webp
256481,11673,James Berry,M,64,79,62,56,64,39,60,78,80,59,61,66,65,58,45,58,57,46,59,46,61,65,71,69,60,63,54,42,38,40,38,34,57,70,56,58,LM,3,3,Right,"183cm / 6'0""",78kg / 172lb,['LW'],25,England,EFL League Two,Chesterfield,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-berry/256481,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256481_en.webp
258667,11674,Ethan Bristow,M,64,82,38,55,58,56,71,81,82,56,36,39,37,27,39,61,53,32,57,52,62,60,56,59,56,59,48,55,56,54,59,56,76,88,70,50,LB,2,2,Left,"188cm / 6'2""",68kg / 150lb,['LM'],24,St. Kitts and Nevis,EFL League Two,Tranmere Rovers,['Whipped Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ethan-bristow/258667,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258667_en.webp
259908,11675,Willian Vargas,M,64,78,42,57,64,57,62,77,79,64,48,26,45,28,40,64,57,35,62,50,40,63,71,70,62,64,55,58,55,56,60,55,73,62,67,47,RB,3,3,Right,"173cm / 5'8""",75kg / 165lb,"['LB', 'RM']",28,Ecuador,Libertadores,Barcelona SC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/willian-vargas/259908,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259908_en.webp
262944,11676,Lukas Jungwirth,M,64,66,62,61,66,46,59,44,50,8,8,46,7,7,11,10,36,14,16,29,12,12,43,57,63,18,34,14,10,9,13,14,58,29,60,27,GK,2,1,Right,"193cm / 6'4""",78kg / 172lb,,21,Austria,Ö. Bundesliga,LASK,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lukas-jungwirth/262944,66,62,61,59,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262944_en.webp
278326,11677,Alphadjo Cissè,M,64,77,59,62,67,46,49,81,73,56,58,61,61,56,51,59,61,63,64,61,61,67,84,82,56,64,54,43,43,50,45,41,57,50,51,43,CAM,3,4,Right,"176cm / 5'9""",69kg / 152lb,['CM'],19,Italy,Serie BKT,Catanzaro,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alphadjo-cisse/278326,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278326_en.webp
278474,11678,Lucas Lavagnino,M,64,63,61,60,67,48,61,47,50,15,22,45,18,19,21,19,34,17,33,23,18,24,42,40,63,27,33,10,27,9,10,16,71,28,74,32,GK,3,1,Right,"189cm / 6'2""",79kg / 174lb,,21,Argentina,LPF,Independiente,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lucas-lavagnino/278474,63,61,60,61,67,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278474_en.webp
73370,11679,Mika Clausen,M,64,69,57,61,66,53,53,71,68,61,61,55,54,43,41,57,67,42,63,61,56,68,73,77,60,63,55,53,34,59,55,47,52,52,55,49,RM,4,3,Right,"174cm / 5'9""",68kg / 150lb,"['CAM', 'RW']",23,Germany,3. Liga,FC Erzgebirge Aue,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mika-clausen/73370,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73370_en.webp
74018,11680,Branko Pavić,M,64,64,41,65,66,57,66,67,62,49,35,48,44,39,47,57,70,54,70,65,57,62,67,65,64,70,72,54,44,66,54,56,57,69,66,63,CDM,3,2,Right,"185cm / 6'1""",77kg / 170lb,['CM'],19,Croatia,Liga Hrvatska,Dinamo Zagreb,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/branko-pavic/74018,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74018_en.webp
74980,11681,Nikolaus Wurmbrand,M,64,86,64,53,68,27,61,88,85,67,67,67,63,49,48,54,54,43,59,43,45,68,78,70,61,67,51,27,38,24,26,23,62,68,58,58,ST,4,3,Right,"172cm / 5'8""",75kg / 165lb,"['RW', 'LW', 'CAM']",20,Austria,Ö. Bundesliga,SK Rapid,['Quick Step'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nikolaus-wurmbrand/74980,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74980_en.webp
77151,11682,Agustín de la Cuesta,M,64,56,60,61,63,61,58,65,49,63,57,66,64,49,53,54,63,54,64,64,55,62,62,61,65,65,63,61,50,59,65,62,52,66,49,72,CM,3,2,Left,"170cm / 5'7""",61kg / 134lb,['CDM'],20,Argentina,LPF,River Plate,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/agustin-de-la-cuesta/77151,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77151_en.webp
77592,11683,Wiktor Nowak,M,64,69,57,60,64,44,65,68,70,64,63,57,50,40,47,55,63,54,64,61,50,64,65,60,62,66,57,42,50,43,45,42,62,80,63,54,CAM,3,3,Right,"187cm / 6'2""",78kg / 172lb,['CM'],21,Poland,PKO BP Ekstraklasa,Wisła Płock,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wiktor-nowak/77592,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77592_en.webp
213407,11684,Matt Macey,M,64,65,64,64,64,39,63,38,40,12,16,48,16,16,22,18,48,17,27,24,16,16,37,33,59,22,44,15,16,11,11,14,56,33,57,25,GK,2,1,Right,"201cm / 6'7""",81kg / 179lb,,31,England,EFL League Two,Colchester,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-macey/213407,65,64,64,63,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213407_en.webp
220482,11685,Bogdan Sarnavskyi,M,64,61,60,56,66,53,63,54,52,12,18,42,13,13,22,16,38,12,21,22,14,13,60,55,67,15,41,18,14,30,12,17,64,21,61,30,GK,3,1,Right,"189cm / 6'2""",75kg / 165lb,,31,Ukraine,PKO BP Ekstraklasa,Lechia Gdańsk,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bogdan-sarnavskyi/220482,61,60,56,63,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220482_en.webp
225751,11686,Aston Oxborough,M,64,65,62,62,64,44,62,44,43,15,10,47,17,20,21,18,48,14,29,30,16,14,41,50,61,24,26,28,12,12,20,13,59,33,60,25,GK,3,1,Right,"196cm / 6'5""",98kg / 216lb,,27,England,Scottish Prem,Motherwell,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aston-oxborough/225751,65,62,62,62,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225751_en.webp
231500,11687,Dennis Widgren,M,64,64,48,59,60,61,67,67,62,48,38,62,56,44,45,57,57,57,61,58,61,57,69,74,61,60,62,62,59,62,62,59,68,72,68,57,LB,2,2,Left,"180cm / 5'11""",77kg / 170lb,['LM'],32,Sweden,Allsvenskan,IK Sirius,"['Anticipate', 'Block']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dennis-widgren/231500,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231500_en.webp
236557,11688,Omari Patrick,M,64,83,61,55,63,27,70,84,83,62,61,68,60,54,52,54,56,60,57,45,56,63,68,64,59,61,61,30,55,19,24,22,79,79,71,52,LM,3,3,Right,"185cm / 6'1""",76kg / 168lb,"['LB', 'LW']",29,England,EFL League Two,Tranmere Rovers,"['Aerial Fortress', 'Finesse Shot', 'Intercept', 'Low Driven Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/omari-patrick/236557,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236557_en.webp
241005,11689,Joaquín Ardaiz,M,64,79,63,56,63,27,71,80,79,61,64,66,59,64,61,53,59,59,61,45,52,61,71,63,54,63,64,22,64,21,25,20,84,55,77,73,ST,3,3,Left,"186cm / 6'1""",85kg / 187lb,,27,Uruguay,LPF,Sarmiento,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joaquin-ardaiz/241005,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241005_en.webp
246126,11690,Clinton Mola,M,64,72,42,58,63,61,63,76,69,58,38,49,40,33,43,61,53,47,60,61,51,63,68,70,61,61,60,63,57,60,63,61,73,56,68,58,LB,3,2,Left,"183cm / 6'0""",80kg / 176lb,['CB'],25,England,EFL League Two,Bristol Rovers,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/clinton-mola/246126,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246126_en.webp
246243,11691,Jay Williams,M,64,65,42,54,57,61,80,64,66,45,38,56,41,29,32,41,55,36,62,57,47,54,50,65,60,60,62,64,58,59,62,59,75,81,81,79,CDM,3,2,Right,"188cm / 6'2""",85kg / 187lb,"['CM', 'CB']",25,St. Kitts and Nevis,EFL League Two,Crawley Town,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jay-williams/246243,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246243_en.webp
252547,11692,Rio Adebisi,M,64,78,44,53,61,57,66,79,78,51,46,44,42,37,41,63,50,36,55,49,47,60,78,80,55,57,55,62,54,56,56,55,77,79,60,62,LB,4,2,Left,"175cm / 5'9""",67kg / 148lb,"['RB', 'LM']",25,England,EFL League One,Peterborough,['Block'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rio-adebisi/252547,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252547_en.webp
256040,11693,Herman Haugen,M,64,72,44,52,59,59,73,73,71,53,33,63,55,22,42,59,44,60,54,42,54,57,63,69,57,59,60,57,52,57,63,61,71,80,73,66,RB,2,2,Right,"182cm / 6'0""",70kg / 154lb,['RM'],25,Norway,Eliteserien,Viking FK,['Bruiser'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/herman-haugen/256040,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256040_en.webp
256298,11694,Kevin Fery,M,64,58,57,63,64,54,63,61,56,60,59,56,58,48,52,54,62,55,69,68,45,65,59,67,63,63,63,55,53,46,60,57,62,69,66,50,CM,4,2,Right,"178cm / 5'10""",76kg / 168lb,['CDM'],32,Germany,3. Liga,FC Schweinfurt 05,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-fery/256298,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256298_en.webp
257611,11695,Sekou Sidibe,M,64,84,63,59,66,29,58,81,86,51,64,67,60,60,63,60,58,46,61,59,64,64,81,85,52,64,60,22,43,27,29,30,63,65,61,40,RM,4,4,Left,"172cm / 5'8""",70kg / 154lb,['RW'],24,Belgium,1A Pro League,RAAL La Louvière,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sekou-sidibe/257611,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257611_en.webp
262844,11696,Algassime Bah,M,64,86,59,54,64,29,67,85,87,67,65,53,49,52,63,61,56,29,55,48,45,67,80,73,50,58,50,22,69,25,26,23,82,67,68,62,ST,3,3,Right,"182cm / 6'0""",75kg / 165lb,['LW'],23,Guinea,Liga Cyprus,APOEL FC,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/algassime-bah/262844,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262844_en.webp
265617,11697,Bagner Delgado,M,64,81,65,60,62,35,56,83,79,61,61,70,68,65,70,62,58,70,60,55,59,63,70,70,55,59,48,26,45,25,45,44,65,72,59,28,LM,3,3,Left,"171cm / 5'7""",67kg / 148lb,"['LW', 'RM']",30,Ecuador,Sudamericana,Mushuc Runa,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bagner-delgado/265617,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265617_en.webp
275351,11698,Lucien Mahovo,M,64,78,42,57,60,59,63,79,78,60,40,45,40,34,37,58,54,50,59,54,57,58,66,66,62,60,62,57,54,60,60,59,70,66,63,57,LB,3,2,Left,"184cm / 6'0""",75kg / 165lb,"['CB', 'LM']",20,England,EFL Championship,Norwich,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lucien-mahovo/275351,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275351_en.webp
279519,11699,Tawanda Chirewa,M,64,82,56,58,68,39,56,82,82,59,51,68,55,57,53,58,59,55,63,47,59,68,83,73,59,66,63,39,44,38,40,38,64,56,62,38,LM,4,3,Right,"181cm / 5'11""",72kg / 159lb,"['CAM', 'RM', 'LB']",22,Zimbabwe,Premier League,Wolves,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tawanda-chirewa/279519,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279519_en.webp
279703,11700,Francisco Silva,M,64,64,59,64,65,42,65,46,37,6,9,48,6,8,15,14,56,15,46,43,14,17,34,30,60,14,56,27,12,8,12,14,60,20,60,20,GK,3,1,Right,"193cm / 6'4""",86kg / 190lb,,20,Portugal,Liga Portugal,Sporting CP,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/francisco-silva/279703,64,59,64,65,65,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279703_en.webp
279840,11701,Benjamín Bosch,M,64,81,61,53,73,34,57,86,76,57,62,66,60,57,48,54,55,44,52,49,67,74,82,84,51,71,62,26,49,28,40,34,69,54,60,49,RM,3,3,Left,"173cm / 5'8""",73kg / 161lb,['RW'],20,Argentina,LPF,Platense,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/benjamin-bosch/279840,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279840_en.webp
70275,11702,Josh Stokes,M,64,74,62,60,65,41,56,74,74,62,63,62,61,57,54,55,63,55,63,57,58,64,73,77,62,62,61,40,44,36,43,46,57,58,59,44,CAM,3,3,Right,"180cm / 5'11""",78kg / 172lb,"['LM', 'ST']",21,England,EFL Championship,Bristol City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/josh-stokes/70275,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70275_en.webp
71474,11703,Louey Ben Farhat,M,64,83,62,61,73,34,45,84,83,66,65,64,57,57,49,54,59,45,67,61,66,72,86,84,67,70,60,27,39,40,31,35,48,60,38,42,ST,3,4,Right,"175cm / 5'9""",61kg / 134lb,['CAM'],19,Tunisia,Bundesliga 2,Karlsruher SC,"['Gamechanger', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/louey-ben-farhat/71474,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71474_en.webp
74626,11704,Bruno Durdov,M,64,73,66,59,69,34,57,74,72,56,61,75,73,65,53,62,55,67,57,54,76,71,73,77,57,67,68,24,41,39,34,27,53,61,54,59,RW,4,3,Left,"175cm / 5'9""",65kg / 143lb,['RM'],18,Croatia,Liga Hrvatska,Hajduk Split,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bruno-durdov/74626,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74626_en.webp
76717,11705,Tomas Bottari,M,64,63,44,65,65,60,61,63,63,43,42,58,37,36,52,56,69,44,70,71,45,65,58,79,65,68,45,60,58,58,62,63,64,57,60,70,CM,3,2,Right,"173cm / 5'8""",70kg / 154lb,['CDM'],24,Argentina,LPF,Ind. Rivadavia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tomas-bottari/76717,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76717_en.webp
169798,11706,Ben Hinchliffe,M,64,65,60,62,66,40,65,37,44,17,10,47,17,12,21,24,56,28,43,51,30,15,54,41,58,26,55,22,25,22,18,12,62,37,63,29,GK,3,1,Right,"185cm / 6'1""",73kg / 161lb,,38,England,EFL League One,Stockport,"['Cross Claimer', 'Far Reach']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-hinchliffe/169798,65,60,62,65,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/169798_en.webp
183513,11707,Jens Grahl,M,64,68,60,58,66,44,62,41,48,13,12,44,13,11,21,19,32,10,22,20,11,12,44,43,62,23,55,23,13,20,13,12,67,39,78,33,GK,2,1,Right,"192cm / 6'4""",88kg / 194lb,,37,Germany,Bundesliga,Frankfurt,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jens-grahl/183513,68,60,58,62,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/183513_en.webp
207589,11708,Malkolm Nilsson Säfqvist,M,64,65,63,64,66,33,67,32,34,15,15,48,17,15,20,16,43,15,38,35,22,15,35,37,42,23,38,18,20,20,18,18,60,30,67,24,GK,2,1,Right,"193cm / 6'4""",89kg / 196lb,,32,Sweden,Allsvenskan,Djurgårdens IF,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/malkolm-nilsson-safqvist/207589,65,63,64,67,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207589_en.webp
207730,11709,Paik Sung Dong,M,64,73,60,62,65,41,57,73,73,63,56,64,63,58,62,60,64,61,62,59,65,62,77,82,60,63,67,56,46,37,37,32,62,69,61,33,LM,4,4,Right,"171cm / 5'7""",66kg / 146lb,"['ST', 'LW']",34,Korea Republic,K League 1,Pohang Steelers,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paik-sung-dong/207730,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207730_en.webp
210394,11710,Jordan Ikoko,M,64,69,42,59,64,60,64,66,71,48,37,49,48,31,49,63,52,47,64,57,58,62,68,76,61,64,63,58,55,60,62,60,66,60,67,62,RB,2,3,Right,"177cm / 5'10""",76kg / 168lb,['RM'],32,Congo DR,SUPERLIGA,FC Dinamo 1948,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-ikoko/210394,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210394_en.webp
211299,11711,Kelle Roos,M,64,65,61,62,64,42,64,45,38,14,15,47,18,19,23,14,42,15,28,20,17,16,34,38,61,20,44,19,13,9,18,21,63,43,68,20,GK,4,1,Right,"196cm / 6'5""",90kg / 198lb,,33,Holland,EFL League Two,Notts County,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kelle-roos/211299,65,61,62,64,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211299_en.webp
213994,11712,Niccoló Belloni,M,64,71,58,60,66,48,55,70,72,59,52,70,62,62,47,65,60,58,64,45,63,64,78,77,63,66,57,42,46,50,50,48,54,61,53,54,LM,2,3,Left,"176cm / 5'9""",68kg / 150lb,"['RM', 'LB']",31,Italy,Serie BKT,Carrarese Calcio,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niccolo-belloni/213994,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213994_en.webp
231910,11713,Kim Gun Hee,M,64,74,61,51,64,36,72,71,77,64,62,63,55,61,58,50,49,33,58,47,43,66,64,58,58,61,67,43,64,27,35,25,82,65,82,54,ST,4,3,Right,"186cm / 6'1""",79kg / 174lb,['RW'],31,Korea Republic,K League 1,Gangwon FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-gun-hee/231910,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231910_en.webp
